lfdn,patient,oppeness,neuro,consc,agree,sociable,country,country_code,eu_country,Asia,Estonia_D,Taiwan_D,China_D,Vietnam_D,Germany_D,Japan_D,age,gender,female,profession,hdegree,bachelor,master,Buddhism,Christianity,Confucianism,Islam,Taoism,Marxism,married,parent,XD13,children,XD14,XD15,eu_income,eu_ppp_income,USD_ppp_income,income_eu_capita,IDV,PDI,MAS,UAI
3M185,1,7,6,6,6,5,Taiwan,3,0,1,0,1,0,0,0,0,23,0,1,8,Master,1,1,1,0,0,0,0,0,0,0,1,0,4,60000,1714.285767,8000,4000,429,70,50,-20,5
3M186,1,6,6,7,8,5,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,2,Master,1,1,0,0,0,0,0,0,0,0,1,0,3,50000,1428.571411,,3333.333252,476,100,-5,10,125
3M187,1,5,5,6,6,6,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,2,Master,1,1,0,0,0,0,1,0,0,0,1,0,4,100000,2857.142822,1500,6666.666504,714,115,40,100,15
3M188,1,5,8,6,6,8,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,8,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,5,130000,3714.285645,600,8666.666992,743,115,-50,-170,5
3M189,0,5,8,6,6,6,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,4,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,5,35000,1000,,2333.333252,200,100,-10,-60,15
3M191,1,8,7,5,5,7,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,4,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,100000,2857.142822,,6666.666504,714,50,-50,-30,-40
3M192,1,9,7,3,7,6,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,4,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,5,40000000,1509.43396,3690.036865,6153.846191,302,110,-5,-20,35
3M193,0,8,8,4,7,6,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,5,150000,4285.714355,645.7564697,10000,857,195,-115,40,20
3M195,1,6,5,7,7,7,Taiwan,3,0,1,0,1,0,0,0,0,24,0,1,7,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,2,80000,2285.714355,,5333.333496,1143,120,25,10,-25
3M196,0,6,5,5,8,8,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Master,1,1,0,0,0,0,1,0,0,0,1,0,3,100000,2857.142822,1200,6666.666504,952,130,10,40,-25
3M197,1,5,6,5,8,6,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Master,1,1,1,0,0,0,0,0,0,0,1,0,4,100000,2857.142822,,6666.666504,714,100,10,-100,150
3M198,1,4,6,6,8,9,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,2,Master,1,1,0,0,0,0,1,0,0,0,1,0,41500,150000,4285.714355,,10000,306,80,10,50,65
3M199,1,7,5,5,7,7,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,8,Master,1,1,0,0,1,0,0,0,0,0,1,0,5,27000,771.4285889,1200,1800,154,65,15,60,145
3M200,1,5,6,7,5,7,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,2,Master,1,1,0,0,1,0,0,0,0,0,1,0,4,100000,2857.142822,,6666.666504,714,100,-25,-40,40
3M201,1,8,6,7,6,6,Taiwan,3,0,1,0,1,0,0,0,0,26,1,0,8,Master,1,1,0,0,1,0,0,0,0,0,1,0,5,100000,2857.142822,4794.520508,6666.666504,571,70,10,-40,40
3M202,1,8,4,6,8,6,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,4,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,20000,571.4285889,300,1333.333374,143,50,-5,-80,30
3M203,1,8,8,6,6,8,Taiwan,3,0,1,0,1,0,0,0,0,23,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,6,60000,1714.285767,,4000,286,135,50,80,80
3M204,1,6,4,6,7,5,Taiwan,3,0,1,0,1,0,0,0,0,24,0,1,8,Master,1,1,0,0,1,0,0,0,0,0,1,0,4,60000,1714.285767,,4000,429,100,75,-100,30
3M205,1,7,5,7,7,6,Taiwan,3,0,1,0,1,0,0,0,0,31,1,0,5,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,40000,1142.857178,,2666.666748,1143,115,55,120,145
3M206,0,7,7,6,5,6,Taiwan,3,0,1,0,1,0,0,0,0,21,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,4,60000,1714.285767,0.000922509,4000,429,100,-10,0,70
3M209,1,5,6,5,5,7,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,4,70000,2000,4794.520508,4666.666504,500,70,50,70,50
3M210,1,6,6,6,3,6,Taiwan,3,0,1,0,1,0,0,0,0,23,0,1,4,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,23000,657.1428833,1780.821899,1533.333374,164,100,30,50,25
3M211,0,8,6,9,7,9,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,8,Master,1,1,0,0,0,0,0,0,0,0,1,0,4,0,0,,0,0,55,105,-40,10
3M213,1,8,5,6,6,5,Taiwan,3,0,1,0,1,0,0,0,0,24,0,1,4,Master,1,1,0,0,0,0,1,0,0,0,1,0,4,120000,3428.571533,,8000,857,135,-50,0,0
3M214,0,8,5,6,8,6,Taiwan,3,0,1,0,1,0,0,0,0,23,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,6,90000,2571.428467,,6000,429,100,15,-40,45
3M215,0,4,6,7,6,5,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,2,Master,1,1,1,0,0,0,0,0,0,0,1,0,5,500,0.027777778,0.026916452,0.032450676,0,125,-65,120,85
3M216,1,8,5,6,7,6,Taiwan,3,0,1,0,1,0,0,0,0,24,0,1,4,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,80000,2285.714355,1568.265625,5333.333496,571,150,30,10,55
3M217,1,5,7,6,7,7,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,4,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,5,200000,5714.285645,0.000276753,13333.33301,1143,85,-20,20,160
3M218,1,3,4,2,7,6,Taiwan,3,0,1,0,1,0,0,0,0,28,0,1,4,Master,1,1,1,0,0,0,0,0,0,0,1,0,4,80000,2285.714355,5479.452148,5333.333496,571,85,10,20,195
3M219,0,7,5,7,8,6,Taiwan,3,0,1,0,1,0,0,0,0,27,0,1,4,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,4,100000,2857.142822,,6666.666504,714,35,30,-80,60
3M220,1,9,3,5,6,6,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,2,Master,1,1,1,0,0,0,1,0,0,0,1,0,6,200000,5714.285645,800,13333.33301,952,20,60,-60,75
3M221,1,7,5,6,6,4,Taiwan,3,0,1,0,1,0,0,0,0,53,1,0,8,PhD,1,1,1,0,1,0,0,0,1,1,3,2,5,200000,5714.285645,900,13333.33301,1143,65,15,-50,170
3M222,1,6,7,5,9,3,Taiwan,3,0,1,0,1,0,0,0,0,47,1,0,5,Master,1,1,1,0,1,0,0,0,1,1,5,4,13,600000,17142.85742,1199.261963,40000,1319,50,-30,210,-10
3M223,1,5,6,5,8,4,Taiwan,3,0,1,0,1,0,0,0,0,39,1,0,4,Master,1,1,0,0,1,0,0,0,1,1,3,2,4,250000,7142.856934,3000,16666.66602,1786,100,50,-60,35
3M224,0,5,4,5,10,4,Taiwan,3,0,1,0,1,0,0,0,0,50,1,0,8,Master,1,1,1,0,0,0,0,0,1,1,4,3,5,400000,11428.57129,,26666.66602,2286,150,15,80,25
3M225,1,5,6,6,7,7,Taiwan,3,0,1,0,1,0,0,0,0,33,0,1,4,Bachelor,1,0,0,1,0,0,0,0,1,1,2,1,3,200000,5714.285645,,13333.33301,1905,115,-30,30,80
3M226,0,7,7,4,8,5,Taiwan,3,0,1,0,1,0,0,0,0,50,1,0,8,Master,1,1,1,0,0,0,1,0,1,1,4,3,5,300000,8571.428711,,20000,1714,50,50,-30,75
3M227,0,9,7,7,7,7,Taiwan,3,0,1,0,1,0,0,0,0,33,0,1,4,Master,1,1,0,0,0,0,1,0,0,0,1,0,1,200000,5714.285645,323.9740906,13333.33301,5714,115,-10,-60,80
3M228,1,8,7,4,7,7,Taiwan,3,0,1,0,1,0,0,0,0,53,0,1,8,Master,1,1,1,0,0,0,0,0,1,1,3,2,3,1000000,22857.14258,,53333.33203,7619,85,25,-10,50
3M229,1,9,7,4,7,7,Taiwan,3,0,1,0,1,0,0,0,0,44,1,0,4,Bachelor,1,0,1,0,0,0,0,0,1,1,3,2,4,300000,8571.428711,,20000,2143,105,35,60,10
3M230,1,6,7,6,8,5,Taiwan,3,0,1,0,1,0,0,0,0,33,0,1,8,Others,0,0,1,0,1,0,0,0,1,1,2,1,4,300000,8571.428711,,20000,2143,130,15,-100,75
3M231,0,6,6,6,6,6,Taiwan,3,0,1,0,1,0,0,0,0,47,1,0,4,Bachelor,1,0,0,0,0,0,1,0,1,1,3,2,4,300000,8571.428711,,20000,2143,85,-5,-130,50
3M232,1,8,7,2,7,10,Taiwan,3,0,1,0,1,0,0,0,0,47,0,1,5,Master,1,1,0,0,0,0,0,0,1,1,3,2,6,500000,14285.71387,2054.794434,33333.33203,2381,65,15,10,140
3M233,1,9,7,7,4,7,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,2,Master,1,1,1,0,1,0,1,0,0,0,1,0,5,200000,5714.285645,461.2546082,13333.33301,1143,70,10,110,-40
3M234,1,7,5,7,6,7,Taiwan,3,0,1,0,1,0,0,0,0,24,0,1,5,Master,1,1,0,0,0,0,1,0,0,0,1,0,4,50000,1428.571411,,3333.333252,357,85,-30,-60,-5
3M235,1,6,5,6,7,6,Taiwan,3,0,1,0,1,0,0,0,0,21,1,0,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,4,100000,2857.142822,,6666.666504,714,115,15,0,75
3M236,1,3,3,6,10,5,Taiwan,3,0,1,0,1,0,0,0,0,23,0,1,8,Master,1,1,0,0,0,0,1,0,0,0,1,0,6,150000,4285.714355,,10000,714,180,-85,-20,30
3M237,1,7,5,5,7,6,Taiwan,3,0,1,0,1,0,0,0,0,27,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,40000000,1509.43396,3690.036865,6153.846191,377,35,-5,30,40
3M238,0,8,5,4,9,4,Taiwan,3,0,1,0,1,0,0,0,0,47,1,0,4,Master,1,1,1,0,1,0,0,0,1,1,5,4,13,600000,17142.85742,,40000,1319,80,15,-50,130
3M239,1,8,9,9,6,6,Taiwan,3,0,1,0,1,0,0,0,0,35,1,0,4,Bachelor,1,0,0,0,1,0,0,0,1,1,3,2,4,200000,5714.285645,2767.527588,13333.33301,1429,115,45,120,115
3M240,1,8,8,8,8,6,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,4,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,5,200000,5714.285645,8000,13333.33301,1143,80,60,-50,100
3M244,1,7,6,7,5,6,Taiwan,3,0,1,0,1,0,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,50000,1428.571411,4612.545898,3333.333252,476,45,-10,100,45
3M245,1,9,6,8,6,6,Taiwan,3,0,1,0,1,0,0,0,0,20,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,120000,3428.571533,,8000,857,85,125,80,155
3M246,1,6,6,7,7,4,Taiwan,3,0,1,0,1,0,0,0,0,21,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,4,100000,2857.142822,1550,6666.666504,714,70,65,-60,100
3M247,1,8,6,9,5,7,Taiwan,3,0,1,0,1,0,0,0,0,32,0,1,4,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,6,150000,4285.714355,,10000,714,50,-25,40,75
3M248,1,8,3,7,7,5,Taiwan,3,0,1,0,1,0,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,5,75000,2142.857178,3690.036865,5000,429,65,30,10,110
3M249,1,6,4,6,5,4,Taiwan,3,0,1,0,1,0,0,0,0,19,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,4,150000,4285.714355,,10000,1071,85,15,-120,-5
3M250,0,7,6,7,7,5,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,7,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,7,60000,1714.285767,2739.726074,4000,245,100,-5,50,55
3M251,1,7,4,9,6,4,Taiwan,3,0,1,0,1,0,0,0,0,34,1,0,4,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,250000,7142.856934,,16666.66602,1786,115,-35,-60,75
3M252,1,8,6,6,7,5,Taiwan,3,0,1,0,1,0,0,0,0,23,0,1,7,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,4,110000,3142.857178,,7333.333496,786,115,50,50,75
3M253,1,8,6,7,7,6,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,5,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,5,100000,2857.142822,,6666.666504,571,100,-25,-40,-5
3M254,1,7,7,4,7,6,Taiwan,3,0,1,0,1,0,0,0,0,21,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,3000,400,647.9481812,857.1428833,100,105,65,-80,10
5M256,1,8,8,6,8,5,Vitnam,5,0,1,0,0,0,1,0,0,21,1,0,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,4,80000000,3018.86792,7380.07373,12307.69238,755,105,60,240,15
3M257,1,8,7,4,8,8,Taiwan,3,0,1,0,1,0,0,0,0,60,0,1,5,Bachelor,1,0,1,0,0,0,0,0,1,1,2,1,4,280000,8000,1076.658081,18666.66602,2000,80,50,30,40
3M258,1,8,6,6,5,4,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,4,20000,2666.666748,4319.654297,5714.285645,667,40,15,-20,25
3M260,1,6,5,9,4,6,Taiwan,3,0,1,0,1,0,0,0,0,21,1,0,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,,0,0,165,5,40,20
3M262,1,6,7,6,8,6,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,8,Master,1,1,1,0,0,0,1,0,0,0,1,0,5,50000,1428.571411,,3333.333252,286,130,-10,-80,-25
3M263,1,7,3,6,8,4,Taiwan,3,0,1,0,1,0,0,0,0,23,0,1,8,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,6,80000,2285.714355,400,5333.333496,381,140,55,-80,60
3M265,1,7,7,7,5,7,Taiwan,3,0,1,0,1,0,0,0,0,27,1,0,8,Others,0,0,0,0,0,0,1,0,0,0,1,0,5,180000,5142.856934,,12000,1029,100,30,50,95
3M266,1,4,7,6,6,8,Taiwan,3,0,1,0,1,0,0,0,0,28,1,0,4,Master,1,1,0,1,0,0,0,0,0,0,1,0,4,1900,1900,1900,2533.333252,475,150,-70,-90,125
3M267,0,6,2,9,6,4,Taiwan,3,0,1,0,1,0,0,0,0,21,0,1,2,Bachelor,1,0,0,0,1,0,1,0,0,0,1,0,4,5000,142.8571472,1845.018433,333.3333435,36,85,80,-210,100
3M268,1,8,6,7,6,6,Taiwan,3,0,1,0,1,0,0,0,0,21,0,1,2,Others,0,0,1,0,1,0,1,0,0,0,1,0,4,50000,1428.571411,,3333.333252,357,135,10,70,10
3M272,1,6,3,8,5,5,Taiwan,3,0,1,0,1,0,0,0,0,34,1,0,5,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,1,31000,885.7142944,6479.481445,2066.666748,886,130,45,210,55
3M273,1,7,5,7,6,7,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,269.1645203,0,0,100,30,-10,10
3M276,1,3,6,7,4,6,Taiwan,3,0,1,0,1,0,0,0,0,24,0,1,4,Others,0,0,0,0,0,0,1,0,0,0,1,0,4,100000,2857.142822,,6666.666504,714,115,-25,-10,125
4M277,1,7,8,6,7,8,China,4,0,1,0,0,1,0,0,0,26,0,1,2,Master,1,1,0,0,0,0,0,0,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,170,-60,30,5
3M282,0,6,5,6,7,4,Taiwan,3,0,1,0,1,0,0,0,0,23,0,1,4,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,130000,3714.285645,,8666.666992,929,130,-50,20,15
3M283,1,8,6,6,8,5,Taiwan,3,0,1,0,1,0,0,0,0,21,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,5,150000,4285.714355,,10000,857,85,50,60,5
3M284,1,6,7,6,5,8,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,2,Master,1,1,0,0,1,0,0,0,0,0,1,0,3,100000,2857.142822,,6666.666504,952,100,50,30,15
3M285,1,7,5,6,7,7,Taiwan,3,0,1,0,1,0,0,0,0,22,1,0,8,Master,1,1,1,0,0,0,0,0,0,0,1,0,5,50000,1428.571411,,3333.333252,286,165,40,-40,55
3M287,1,4,6,7,5,6,Taiwan,3,0,1,0,1,0,0,0,0,23,0,1,2,Master,1,1,0,0,0,0,0,0,0,0,1,0,4,35000,1000,,2333.333252,250,70,70,-100,170
3M289,1,5,6,7,7,6,Taiwan,3,0,1,0,1,0,0,0,0,20,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,2,40000,1142.857178,,2666.666748,571,50,90,0,30
4M290,1,9,6,6,7,8,China,4,0,1,0,0,1,0,0,0,31,0,1,5,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,2000,266.6666565,431.9654541,571.4285889,67,160,-45,20,60
4M291,0,6,6,6,6,6,China,4,0,1,0,0,1,0,0,0,22,1,0,2,Master,1,1,0,0,0,0,0,0,0,0,1,0,3,20000,2666.666748,4319.654297,5714.285645,889,115,-35,90,120
4M293,1,6,5,7,5,4,China,4,0,1,0,0,1,0,0,0,21,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,5000,666.666687,1079.913574,1428.571411,222,55,40,80,45
4M297,0,9,2,6,5,4,China,4,0,1,0,0,1,0,0,0,23,0,1,2,Master,1,1,0,0,1,0,0,0,0,0,1,0,3,18000,2400,3887.688965,5142.856934,800,135,-25,-40,120
4M298,1,7,8,4,7,6,China,4,0,1,0,0,1,0,0,0,24,1,0,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,5,4000,533.333313,863.9309082,1142.857178,107,50,-10,30,55
3M299,1,6,4,7,7,5,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,60000,1714.285767,,4000,571,85,40,90,130
4M300,0,10,3,4,7,6,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,7000,933.333313,1511.879028,2000,311,165,70,-210,25
3M301,1,8,8,4,6,6,Taiwan,3,0,1,0,1,0,0,0,0,22,1,0,4,Bachelor,1,0,0,1,0,0,1,0,0,0,1,0,4,70000,2000,,4666.666504,500,35,20,-80,130
3M303,1,5,7,6,9,9,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,8,Master,1,1,0,0,0,0,1,0,0,0,1,0,5,10000,285.7142944,0.269164503,666.666687,57,165,-20,-120,80
3M304,1,10,5,8,5,8,Taiwan,3,0,1,0,1,0,0,0,0,21,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,60000,1714.285767,,4000,429,150,0,40,170
4M305,1,6,6,4,6,6,China,4,0,1,0,0,1,0,0,0,23,1,0,2,Master,1,1,1,0,0,0,0,0,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,135,-30,10,30
3M307,1,9,4,6,6,4,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Bachelor,1,0,1,0,1,0,1,0,0,0,1,0,4,10000,285.7142944,800,666.666687,71,40,35,-70,100
4M309,1,9,8,6,6,7,China,4,0,1,0,0,1,0,0,0,28,1,0,2,PhD,1,1,1,0,0,0,0,0,0,0,1,0,3,3,0.400000006,0.647948146,0.857142866,0,35,-10,-40,100
3M310,1,5,6,6,6,5,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,,0,0,115,15,40,105
5M317,1,9,6,6,7,7,Vitnam,5,0,1,0,0,0,1,0,0,23,3,,4,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,4,25000000,943.3962402,2306.272949,3846.153809,236,135,-25,120,55
5M318,1,9,7,7,5,6,Vitnam,5,0,1,0,0,0,1,0,0,22,1,0,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,4,10000000,377.35849,922.5092163,1538.461548,94,120,5,120,65
5M320,1,5,8,7,7,6,Vitnam,5,0,1,0,0,0,1,0,0,22,1,0,4,Bachelor,1,0,1,1,0,0,1,0,0,0,1,0,5,6000000,226.4151001,553.5055542,923.0769043,45,90,-40,160,0
3M321,1,7,9,5,5,7,Taiwan,3,0,1,0,1,0,0,0,0,21,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,4,70000,2000,,4666.666504,500,65,10,20,-10
3M326,1,7,6,7,8,5,Taiwan,3,0,1,0,1,0,0,0,0,21,1,0,2,Bachelor,1,0,1,0,1,0,1,0,0,0,1,0,4,60000,1714.285767,4319.654297,4000,429,115,15,90,25
3M329,1,4,6,6,7,7,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,2,Master,1,1,1,0,0,0,0,0,0,0,1,0,4,100000,2857.142822,0,6666.666504,714,100,-70,80,55
5M330,1,10,8,8,5,3,Vitnam,5,0,1,0,0,0,1,0,0,22,1,0,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,3,20000000,754.71698,1845.018433,3076.923096,252,140,40,-30,-15
3M332,0,4,8,6,7,5,Taiwan,3,0,1,0,1,0,0,0,0,22,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,4,50000,1428.571411,,3333.333252,357,85,70,0,30
3M333,0,8,6,6,6,6,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,9000,1200,1943.844482,2571.428467,300,35,60,20,-25
3M334,1,8,7,7,8,7,Taiwan,3,0,1,0,1,0,0,0,0,25,1,0,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,4,1500,42.8571434,,100,11,50,5,30,-5
3M335,1,6,6,6,6,7,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,2,Bachelor,1,0,0,0,0,1,0,0,0,0,1,0,1,600,600,600,800,600,150,-35,120,45
3M339,0,4,5,6,8,7,Taiwan,3,0,1,0,1,0,0,0,0,22,1,0,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,6,10,0.285714298,922.5092163,0.666666687,0,150,5,120,15
5M341,0,3,9,5,9,7,Vitnam,5,0,1,0,0,0,1,0,0,22,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,4,10000000,377.35849,922.5092163,1538.461548,94,55,50,60,90
3M342,1,7,6,6,8,5,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,2,Master,1,1,1,0,0,0,0,0,0,0,1,0,4,10000,285.7142944,,666.666687,71,115,-25,-100,45
5M343,1,8,6,6,6,7,Vitnam,5,0,1,0,0,0,1,0,0,21,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,4,20000000,754.71698,1845.018433,3076.923096,189,130,-40,50,5
5M346,0,4,5,9,9,7,Vitnam,5,0,1,0,0,0,1,0,0,21,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,8,3000000,113.20755,276.7527771,461.5384521,14,155,65,40,25
3M349,0,8,6,7,8,6,Taiwan,3,0,1,0,1,0,0,0,0,23,0,1,4,Others,0,0,1,0,0,0,0,0,0,0,1,0,4,100000,2857.142822,600,6666.666504,714,15,30,10,55
3M351,0,8,6,7,6,6,Taiwan,3,0,1,0,1,0,0,0,0,25,1,0,8,Master,1,1,1,0,0,0,0,0,0,0,1,0,4,100000,2857.142822,,6666.666504,714,85,15,-170,135
5M353,1,5,6,10,5,6,Vitnam,5,0,1,0,0,0,1,0,0,18,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,4,8000000,301.8867798,738.0073853,1230.769287,75,150,20,180,65
3M354,1,6,7,3,6,5,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,2,Master,1,1,0,0,0,0,1,0,0,0,1,0,3,100000,2857.142822,,6666.666504,952,135,-50,-20,-40
5M355,0,6,7,6,9,1,Vitnam,5,0,1,0,0,0,1,0,0,21,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,5,50000000,1886.79248,4612.545898,7692.307617,377,120,50,-20,15
3M356,0,7,7,5,8,3,Taiwan,3,0,1,0,1,0,0,0,0,22,1,0,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,6,10,0.285714298,,0.666666687,0,130,50,-100,40
5M358,0,6,6,8,8,7,Vitnam,5,0,1,0,0,0,1,0,0,21,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,4,35000000,1320.754761,3228.782227,5384.615234,330,135,-20,-80,20
5M360,0,5,10,5,7,2,Vitnam,5,0,1,0,0,0,1,0,0,21,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,15000000,566.0377197,1383.763794,2307.692383,142,220,5,100,10
3M365,0,7,8,7,8,4,Taiwan,3,0,1,0,1,0,0,0,0,24,1,0,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,4,70000,2000,,4666.666504,500,150,-30,-70,110
3M366,1,8,8,4,8,6,Taiwan,3,0,1,0,1,0,0,0,0,21,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,4,3000,85.7142868,2591.792725,200,21,115,-15,90,85
3M367,1,8,5,7,6,6,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,4,100000,2857.142822,,6666.666504,714,115,65,100,80
3M369,1,4,6,7,5,6,Taiwan,3,0,1,0,1,0,0,0,0,22,1,0,7,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,5,100000,2857.142822,4794.520508,6666.666504,571,70,70,-100,170
3M370,0,6,6,6,8,8,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Master,1,1,0,0,1,0,0,0,0,0,1,0,4,15000,428.5714417,461.2546082,1000,107,100,-25,-60,130
3M371,1,4,6,6,6,6,Taiwan,3,0,1,0,1,0,0,0,0,22,1,0,7,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,4,160000,4571.428711,,10666.66699,1143,75,95,90,125
3M372,0,7,5,5,7,6,Taiwan,3,0,1,0,1,0,0,0,0,22,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,7,1500000,22857.14258,,53333.33203,3265,115,50,-10,105
3M373,1,6,5,7,8,6,Taiwan,3,0,1,0,1,0,0,0,0,23,1,0,2,Master,1,1,0,0,0,0,1,0,0,0,1,0,4,80000,2285.714355,4.306632042,5333.333496,571,100,15,30,95
3M374,1,5,4,7,6,4,Taiwan,3,0,1,0,1,0,0,0,0,22,1,0,2,Master,1,1,0,0,0,0,1,0,0,0,1,0,4,200000,5714.285645,2159.827148,13333.33301,1429,35,50,-10,10
